SEQUENCE1,SEQUENCE2,SEQUENCE3,SEQUENCE4,ORG,OBJ,PROJECT,ACCOUNT,ACCOUNT DESCRIPTION,TYPE,ORIGINAL APPROP
1000,30,3040,520115,10001640,520115,,1000-30-30-3040-304017-000000-000-520115-,M&R-Auto/Equipment,E,0
1000,30,3040,520115,10001660,520115,,1000-30-30-3040-304021-000000-000-520115-,M&R-Auto/Equipment,E,0
1000,30,3040,520115,10001670,520115,,1000-30-30-3040-304022-000000-000-520115-,M&R-Auto/Equipment,E,0
1000,30,3040,520115,10001680,520115,,1000-30-30-3040-304023-000000-000-520115-,M&R-Auto/Equipment,E,0
1000,30,3040,520120,10001620,520120,,1000-30-30-3040-304015-000000-000-520120-,M&R-Buildings,E,0
1000,30,3040,520120,10001690,520120,,1000-30-30-3040-304031-000000-000-520120-,M&R-Buildings,E,1000
1000,30,3040,520130,10001690,520130,,1000-30-30-3040-304031-000000-000-520130-,ISP M&R-Bldg Renov and Cons,E,92184
1000,30,3040,520130,10001730,520130,,1000-30-30-3040-304034-000000-000-520130-,ISP M&R-Bldg Renov and Cons,E,23721
1000,30,3040,520140,10001690,520140,,1000-30-30-3040-304031-000000-000-520140-,ISP M&R-Land & Water Areas,E,13158
1000,30,3040,520160,10001660,520160,,1000-30-30-3040-304021-000000-000-520160-,ISP M&R-Communication Eqp,E,0
1000,30,3040,520190,10001590,520190,,1000-30-30-3040-304012-000000-000-520190-,M&R-Other,E,6000
1000,30,3040,520190,10001690,520190,,1000-30-30-3040-304031-000000-000-520190-,M&R-Other,E,35000
1000,30,3040,520190,10001730,520190,,1000-30-30-3040-304034-000000-000-520190-,M&R-Other,E,350
1000,30,3040,520190,10001750,520190,,1000-30-30-3040-304036-000000-000-520190-,M&R-Other,E,2500
1000,30,3040,520210,10001660,520210,,1000-30-30-3040-304021-000000-000-520210-,Advertising,E,500
1000,30,3040,520210,10001690,520210,,1000-30-30-3040-304031-000000-000-520210-,Advertising,E,500
1000,30,3040,520220,10001730,520220,,1000-30-30-3040-304034-000000-000-520220-,Prof & Technical Services,E,0
1000,30,3040,520280,10001690,520280,,1000-30-30-3040-304031-000000-000-520280-,Temporary Help Fees,E,140000
1000,30,3040,520310,10001670,520310,,1000-30-30-3040-304022-000000-000-520310-,Chemicals & Lab Supply,E,125000
1000,30,3040,520310,10001680,520310,,1000-30-30-3040-304023-000000-000-520310-,Chemicals & Lab Supply,E,0
1000,30,3040,520310,10001690,520310,,1000-30-30-3040-304031-000000-000-520310-,Chemicals & Lab Supply,E,115000
1000,30,3040,520540,10001670,520540,,1000-30-30-3040-304022-000000-000-520540-,Fees-Laboratory Testing,E,0
1000,30,3040,520570,10001670,520570,,1000-30-30-3040-304022-000000-000-520570-,Laundry & Cleaning,E,2750
1000,30,3040,520570,10001750,520570,,1000-30-30-3040-304036-000000-000-520570-,Laundry & Cleaning,E,500
1000,30,3040,520610,10001630,520610,,1000-30-30-3040-304016-000000-000-520610-,Education,E,0
1000,30,3040,520610,10001690,520610,,1000-30-30-3040-304031-000000-000-520610-,Education,E,0
1000,30,3040,521900,10001580,521900,,1000-30-30-3040-304011-000000-000-521900-,Fees - Other,E,0
1000,30,3040,521900,10001610,521900,,1000-30-30-3040-304014-000000-000-521900-,Fees - Other,E,0
1000,30,3040,521900,10001620,521900,,1000-30-30-3040-304015-000000-000-521900-,Fees - Other,E,23500
1000,30,3040,521900,10001660,521900,,1000-30-30-3040-304021-000000-000-521900-,Fees - Other,E,0
1000,30,3040,521900,10001670,521900,,1000-30-30-3040-304022-000000-000-521900-,Fees - Other,E,0
1000,30,3040,521900,10001690,521900,,1000-30-30-3040-304031-000000-000-521900-,Fees - Other,E,180000
1000,30,3040,521900,10001700,521900,,1000-30-30-3040-304032-000000-000-521900-,Fees - Other,E,0
1000,30,3040,521900,10001730,521900,,1000-30-30-3040-304034-000000-000-521900-,Fees - Other,E,28500
1000,30,3040,521900,10001740,521900,,1000-30-30-3040-304035-000000-000-521900-,Fees - Other,E,1000
1000,30,3040,521910,10001580,521910,,1000-30-30-3040-304011-000000-000-521910-,Misc Contractual Services,E,27700
1000,30,3040,521910,10001610,521910,,1000-30-30-3040-304014-000000-000-521910-,Misc Contractual Services,E,32760
1000,30,3040,521910,10001620,521910,,1000-30-30-3040-304015-000000-000-521910-,Misc Contractual Services,E,15000
1000,30,3040,521910,10001650,521910,,1000-30-30-3040-304018-000000-000-521910-,Misc Contractual Services,E,525600
1000,30,3040,521910,10001660,521910,,1000-30-30-3040-304021-000000-000-521910-,Misc Contractual Services,E,7500
1000,30,3040,521910,10001670,521910,,1000-30-30-3040-304022-000000-000-521910-,Misc Contractual Services,E,67300
1000,30,3040,521910,10001680,521910,,1000-30-30-3040-304023-000000-000-521910-,Misc Contractual Services,E,14000
1000,30,3040,521910,10001690,521910,,1000-30-30-3040-304031-000000-000-521910-,Misc Contractual Services,E,348941
1000,30,3040,521910,10001700,521910,,1000-30-30-3040-304032-000000-000-521910-,Misc Contractual Services,E,1125
1000,30,3040,521910,10001720,521910,,1000-30-30-3040-304033-000000-000-521910-,Misc Contractual Services,E,364477
1000,30,3040,521910,10001730,521910,,1000-30-30-3040-304034-000000-000-521910-,Misc Contractual Services,E,200000
1000,30,3040,521910,10001740,521910,,1000-30-30-3040-304035-000000-000-521910-,Misc Contractual Services,E,500
1000,30,3040,522000,10001610,522000,,1000-30-30-3040-304014-000000-000-522000-,Motor Fuels & Lubrcnts,E,135000
1000,30,3040,522200,10001610,522200,,1000-30-30-3040-304014-000000-000-522200-,Janitorial & Cleaning Supplies,E,500
1000,30,3040,522200,10001660,522200,,1000-30-30-3040-304021-000000-000-522200-,Janitorial & Cleaning Supplies,E,0
1000,30,3040,522200,10001690,522200,,1000-30-30-3040-304031-000000-000-522200-,Janitorial & Cleaning Supplies,E,6000
1000,30,3040,522210,10001580,522210,,1000-30-30-3040-304011-000000-000-522210-,Specialty Departmental Supplie,E,0
1000,30,3040,522210,10001590,522210,,1000-30-30-3040-304012-000000-000-522210-,Specialty Departmental Supplie,E,21000
1000,30,3040,522210,10001600,522210,,1000-30-30-3040-304013-000000-000-522210-,Specialty Departmental Supplie,E,22000
1000,30,3040,522210,10001610,522210,,1000-30-30-3040-304014-000000-000-522210-,Specialty Departmental Supplie,E,6000
1000,30,3040,522210,10001620,522210,,1000-30-30-3040-304015-000000-000-522210-,Specialty Departmental Supplie,E,28000
1000,30,3040,522210,10001630,522210,,1000-30-30-3040-304016-000000-000-522210-,Specialty Departmental Supplie,E,6825
1000,30,3040,522210,10001640,522210,,1000-30-30-3040-304017-000000-000-522210-,Specialty Departmental Supplie,E,7000
1000,30,3040,522210,10001650,522210,,1000-30-30-3040-304018-000000-000-522210-,Specialty Departmental Supplie,E,1000
1000,30,3040,522210,10001660,522210,,1000-30-30-3040-304021-000000-000-522210-,Specialty Departmental Supplie,E,116000
1000,30,3040,522210,10001670,522210,,1000-30-30-3040-304022-000000-000-522210-,Specialty Departmental Supplie,E,24400
1000,30,3040,522210,10001680,522210,,1000-30-30-3040-304023-000000-000-522210-,Specialty Departmental Supplie,E,49000
1000,30,3040,522210,10001690,522210,,1000-30-30-3040-304031-000000-000-522210-,Specialty Departmental Supplie,E,157000
1000,30,3040,522210,10001700,522210,,1000-30-30-3040-304032-000000-000-522210-,Specialty Departmental Supplie,E,800
1000,30,3040,522210,10001720,522210,,1000-30-30-3040-304033-000000-000-522210-,Specialty Departmental Supplie,E,1100
1000,30,3040,522210,10001730,522210,,1000-30-30-3040-304034-000000-000-522210-,Specialty Departmental Supplie,E,20000
1000,30,3040,522210,10001740,522210,,1000-30-30-3040-304035-000000-000-522210-,Specialty Departmental Supplie,E,2650
1000,30,3040,522210,10001750,522210,,1000-30-30-3040-304036-000000-000-522210-,Specialty Departmental Supplie,E,23000
1000,30,3040,522210,10001760,522210,,1000-30-30-3040-304001-000000-000-522210-,Specialty Departmental Supplie,E,1200
1000,30,3040,522220,10001610,522220,,1000-30-30-3040-304014-000000-000-522220-,Equipment Maintenance,E,66000
1000,30,3040,522220,10001670,522220,,1000-30-30-3040-304022-000000-000-522220-,Equipment Maintenance,E,200
1000,30,3040,522220,10001680,522220,,1000-30-30-3040-304023-000000-000-522220-,Equipment Maintenance,E,0
1000,30,3040,522230,10001590,522230,,1000-30-30-3040-304012-000000-000-522230-,Sm Tools & Expnd Eqpt,E,0
1000,30,3040,522230,10001610,522230,,1000-30-30-3040-304014-000000-000-522230-,Sm Tools & Expnd Eqpt,E,1000
1000,30,3040,522230,10001620,522230,,1000-30-30-3040-304015-000000-000-522230-,Sm Tools & Expnd Eqpt,E,0
1000,30,3040,522230,10001630,522230,,1000-30-30-3040-304016-000000-000-522230-,Sm Tools & Expnd Eqpt,E,3500
1000,30,3040,522230,10001640,522230,,1000-30-30-3040-304017-000000-000-522230-,Sm Tools & Expnd Eqpt,E,500
1000,30,3040,522230,10001650,522230,,1000-30-30-3040-304018-000000-000-522230-,Sm Tools & Expnd Eqpt,E,500
1000,30,3040,522230,10001660,522230,,1000-30-30-3040-304021-000000-000-522230-,Sm Tools & Expnd Eqpt,E,0
1000,30,3040,522230,10001670,522230,,1000-30-30-3040-304022-000000-000-522230-,Sm Tools & Expnd Eqpt,E,325
1000,30,3040,522230,10001680,522230,,1000-30-30-3040-304023-000000-000-522230-,Sm Tools & Expnd Eqpt,E,300
1000,30,3040,522230,10001730,522230,,1000-30-30-3040-304034-000000-000-522230-,Sm Tools & Expnd Eqpt,E,1000
1000,30,3040,522240,10001580,522240,,1000-30-30-3040-304011-000000-000-522240-,Office Supplies,E,500
1000,30,3040,522240,10001600,522240,,1000-30-30-3040-304013-000000-000-522240-,Office Supplies,E,0
1000,30,3040,522240,10001610,522240,,1000-30-30-3040-304014-000000-000-522240-,Office Supplies,E,1000
1000,30,3040,522240,10001620,522240,,1000-30-30-3040-304015-000000-000-522240-,Office Supplies,E,0
1000,30,3040,522240,10001640,522240,,1000-30-30-3040-304017-000000-000-522240-,Office Supplies,E,500
1000,30,3040,522240,10001650,522240,,1000-30-30-3040-304018-000000-000-522240-,Office Supplies,E,750
1000,30,3040,522240,10001660,522240,,1000-30-30-3040-304021-000000-000-522240-,Office Supplies,E,100000
1000,30,3040,522240,10001670,522240,,1000-30-30-3040-304022-000000-000-522240-,Office Supplies,E,10000
1000,30,3040,522240,10001680,522240,,1000-30-30-3040-304023-000000-000-522240-,Office Supplies,E,3000
1000,30,3040,522240,10001690,522240,,1000-30-30-3040-304031-000000-000-522240-,Office Supplies,E,10000
1000,30,3040,522240,10001720,522240,,1000-30-30-3040-304033-000000-000-522240-,Office Supplies,E,400
1000,30,3040,522240,10001730,522240,,1000-30-30-3040-304034-000000-000-522240-,Office Supplies,E,750
1000,30,3040,522240,10001740,522240,,1000-30-30-3040-304035-000000-000-522240-,Office Supplies,E,420
1000,30,3040,522240,10001750,522240,,1000-30-30-3040-304036-000000-000-522240-,Office Supplies,E,750
1000,30,3040,522240,10001760,522240,,1000-30-30-3040-304001-000000-000-522240-,Office Supplies,E,500
1000,30,3040,522250,10001610,522250,,1000-30-30-3040-304014-000000-000-522250-,Technology Services,E,0
1000,30,3040,522250,10001660,522250,,1000-30-30-3040-304021-000000-000-522250-,Technology Services,E,0
1000,30,3040,522250,10001690,522250,,1000-30-30-3040-304031-000000-000-522250-,Technology Services,E,0
1000,30,3040,522490,10001590,522490,,1000-30-30-3040-304012-000000-000-522490-,Other Materials/Supplies,E,0
1000,30,3040,522490,10001610,522490,,1000-30-30-3040-304014-000000-000-522490-,Other Materials/Supplies,E,0
1000,30,3040,522490,10001630,522490,,1000-30-30-3040-304016-000000-000-522490-,Other Materials/Supplies,E,0
1000,30,3040,522490,10001660,522490,,1000-30-30-3040-304021-000000-000-522490-,Other Materials/Supplies,E,0
1000,30,3040,522490,10001690,522490,,1000-30-30-3040-304031-000000-000-522490-,Other Materials/Supplies,E,0
1000,30,3040,522490,10001700,522490,,1000-30-30-3040-304032-000000-000-522490-,Other Materials/Supplies,E,0
1000,30,3040,522490,10001730,522490,,1000-30-30-3040-304034-000000-000-522490-,Other Materials/Supplies,E,0
1000,30,3040,522500,10001580,522500,,1000-30-30-3040-304011-000000-000-522500-,Telecommunications,E,10000
1000,30,3040,522500,10001610,522500,,1000-30-30-3040-304014-000000-000-522500-,Telecommunications,E,3200
1000,30,3040,522500,10001680,522500,,1000-30-30-3040-304023-000000-000-522500-,Telecommunications,E,1000
1000,30,3040,522500,10001690,522500,,1000-30-30-3040-304031-000000-000-522500-,Telecommunications,E,17830
1000,30,3040,522500,10001730,522500,,1000-30-30-3040-304034-000000-000-522500-,Telecommunications,E,1500
1000,30,3040,522510,10001690,522510,,1000-30-30-3040-304031-000000-000-522510-,ISP Telecommunications,E,12622
1000,30,3040,522520,10001580,522520,,1000-30-30-3040-304011-000000-000-522520-,Utilities,E,90000
1000,30,3040,522520,10001610,522520,,1000-30-30-3040-304014-000000-000-522520-,Utilities,E,8100
1000,30,3040,522520,10001620,522520,,1000-30-30-3040-304015-000000-000-522520-,Utilities,E,100
1000,30,3040,522520,10001690,522520,,1000-30-30-3040-304031-000000-000-522520-,Utilities,E,130000
1000,30,3040,522520,10001730,522520,,1000-30-30-3040-304034-000000-000-522520-,Utilities,E,35000
1000,30,3040,523000,10001730,523000,,1000-30-30-3040-304034-000000-000-523000-,ISP Insurance Premiums,E,0
1000,30,3040,523020,10001730,523020,,1000-30-30-3040-304034-000000-000-523020-,Insurance Premiums,E,5000
1000,30,3040,524000,10001660,524000,,1000-30-30-3040-304021-000000-000-524000-,Rental Of Land & Bldgs,E,17700
1000,30,3040,524000,10001690,524000,,1000-30-30-3040-304031-000000-000-524000-,Rental Of Land & Bldgs,E,160000
1000,30,3040,524020,10001670,524020,,1000-30-30-3040-304022-000000-000-524020-,Rental Of Equipment,E,6275
1000,30,3040,524020,10001680,524020,,1000-30-30-3040-304023-000000-000-524020-,Rental Of Equipment,E,250
1000,30,3040,524020,10001730,524020,,1000-30-30-3040-304034-000000-000-524020-,Rental Of Equipment,E,0
1000,30,3040,524020,10001740,524020,,1000-30-30-3040-304035-000000-000-524020-,Rental Of Equipment,E,200
1000,30,3040,529020,10001590,529020,,1000-30-30-3040-304012-000000-000-529020-,Training Conf & Meetings,E,3500
1000,30,3040,529020,10001600,529020,,1000-30-30-3040-304013-000000-000-529020-,Training Conf & Meetings,E,3000
1000,30,3040,529020,10001610,529020,,1000-30-30-3040-304014-000000-000-529020-,Training Conf & Meetings,E,60000
1000,30,3040,529020,10001620,529020,,1000-30-30-3040-304015-000000-000-529020-,Training Conf & Meetings,E,10000
1000,30,3040,529020,10001640,529020,,1000-30-30-3040-304017-000000-000-529020-,Training Conf & Meetings,E,1500
1000,30,3040,529020,10001650,529020,,1000-30-30-3040-304018-000000-000-529020-,Training Conf & Meetings,E,2750
1000,30,3040,529020,10001660,529020,,1000-30-30-3040-304021-000000-000-529020-,Training Conf & Meetings,E,500
1000,30,3040,529020,10001670,529020,,1000-30-30-3040-304022-000000-000-529020-,Training Conf & Meetings,E,16400
1000,30,3040,529020,10001680,529020,,1000-30-30-3040-304023-000000-000-529020-,Training Conf & Meetings,E,8400
1000,30,3040,529020,10001690,529020,,1000-30-30-3040-304031-000000-000-529020-,Training Conf & Meetings,E,9500
1000,30,3040,529020,10001700,529020,,1000-30-30-3040-304032-000000-000-529020-,Training Conf & Meetings,E,3000
1000,30,3040,529020,10001720,529020,,1000-30-30-3040-304033-000000-000-529020-,Training Conf & Meetings,E,2000
1000,30,3040,529020,10001730,529020,,1000-30-30-3040-304034-000000-000-529020-,Training Conf & Meetings,E,2000
1000,30,3040,529020,10001740,529020,,1000-30-30-3040-304035-000000-000-529020-,Training Conf & Meetings,E,1500
1000,30,3040,529020,10001750,529020,,1000-30-30-3040-304036-000000-000-529020-,Training Conf & Meetings,E,2500
1000,30,3040,529020,10001760,529020,,1000-30-30-3040-304001-000000-000-529020-,Training Conf & Meetings,E,3600
1000,30,3040,529030,10001660,529030,,1000-30-30-3040-304021-000000-000-529030-,Postage,E,56800
1000,30,3040,529030,10001690,529030,,1000-30-30-3040-304031-000000-000-529030-,Postage,E,2500
1000,30,3040,529030,10001740,529030,,1000-30-30-3040-304035-000000-000-529030-,Postage,E,25
1000,30,3040,529040,10001580,529040,,1000-30-30-3040-304011-000000-000-529040-,Printing & Publishing,E,2000
1000,30,3040,529040,10001610,529040,,1000-30-30-3040-304014-000000-000-529040-,Printing & Publishing,E,500
1000,30,3040,529040,10001620,529040,,1000-30-30-3040-304015-000000-000-529040-,Printing & Publishing,E,500
1000,30,3040,529040,10001650,529040,,1000-30-30-3040-304018-000000-000-529040-,Printing & Publishing,E,2500
1000,30,3040,529040,10001660,529040,,1000-30-30-3040-304021-000000-000-529040-,Printing & Publishing,E,60000
1000,30,3040,529040,10001670,529040,,1000-30-30-3040-304022-000000-000-529040-,Printing & Publishing,E,5700
1000,30,3040,529040,10001680,529040,,1000-30-30-3040-304023-000000-000-529040-,Printing & Publishing,E,3500
1000,30,3040,529040,10001690,529040,,1000-30-30-3040-304031-000000-000-529040-,Printing & Publishing,E,21200
1000,30,3040,529040,10001730,529040,,1000-30-30-3040-304034-000000-000-529040-,Printing & Publishing,E,10000
1000,30,3040,529040,10001740,529040,,1000-30-30-3040-304035-000000-000-529040-,Printing & Publishing,E,2000
1000,30,3040,529040,10001750,529040,,1000-30-30-3040-304036-000000-000-529040-,Printing & Publishing,E,25000
1000,30,3040,529040,10001760,529040,,1000-30-30-3040-304001-000000-000-529040-,Printing & Publishing,E,500
1000,30,3040,529050,10001600,529050,,1000-30-30-3040-304013-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,1000
1000,30,3040,529050,10001610,529050,,1000-30-30-3040-304014-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,7865
1000,30,3040,529050,10001620,529050,,1000-30-30-3040-304015-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,855
1000,30,3040,529050,10001630,529050,,1000-30-30-3040-304016-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,500
1000,30,3040,529050,10001640,529050,,1000-30-30-3040-304017-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,250
1000,30,3040,529050,10001660,529050,,1000-30-30-3040-304021-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,200
1000,30,3040,529050,10001670,529050,,1000-30-30-3040-304022-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,6085
1000,30,3040,529050,10001680,529050,,1000-30-30-3040-304023-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,2000
1000,30,3040,529050,10001690,529050,,1000-30-30-3040-304031-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,530
1000,30,3040,529050,10001720,529050,,1000-30-30-3040-304033-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,150
1000,30,3040,529050,10001730,529050,,1000-30-30-3040-304034-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,525
1000,30,3040,529050,10001740,529050,,1000-30-30-3040-304035-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,600
1000,30,3040,529050,10001750,529050,,1000-30-30-3040-304036-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,500
1000,30,3040,529050,10001760,529050,,1000-30-30-3040-304001-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,350
1000,30,3040,529999,10001590,529999,,1000-30-30-3040-304012-000000-000-529999-,Pcard expense - unallocated,E,0
1000,30,3040,529999,10001670,529999,,1000-30-30-3040-304022-000000-000-529999-,Pcard expense - unallocated,E,0
